Run,Event,E,px,py,pz,pt,eta,phi,Q,MET,phiMET
146944,519031268,40.5233280769,27.3031901615,29.2696523185,-6.32077644739,40.0272,-0.157263,0.820144,-1,33.0916,-2.22245
146944,519362924,141.891930672,-23.9418934093,-27.5431837546,-137.118443671,36.4944,-2.03409,-2.28636,-1,32.2362,1.19039
146944,519521000,88.0808773377,-40.6127320672,0.684497107872,78.1560442105,40.6185,1.40919,3.12474,-1,35.9342,-0.122364
146944,519549112,71.7652464497,-19.007961666,-28.1815728198,63.2039221963,33.9927,1.3789,-2.16419,1,27.9371,0.954904
146944,519798496,67.7792204192,35.3982982169,-15.0376887634,-55.8107512667,38.46,-1.16735,-0.401713,1,41.3833,2.77782
146944,519547657,42.1504926279,-30.3018665909,-8.82287397328,-27.9393385935,31.5602,-0.797879,-2.85826,-1,42.903,0.482016
146944,519758625,42.9143179702,6.23329806737,38.1960288105,-18.5428396278,38.7013,-0.462465,1.40903,1,25.3797,-1.36868
146944,520321354,53.1587128483,40.4398478694,9.06636498213,33.2904989195,41.4437,0.73522,0.220547,1,36.1282,-2.78662
146944,520638075,36.0527958217,15.4941659651,-32.5522454464,0.273971363422,36.0516,0.00759935,-1.12655,-1,45.3356,2.02043
146944,522131869,33.241519567,-22.7531985645,14.1507082594,-19.6732526613,26.7946,-0.680479,2.58521,-1,31.6435,-0.297773
146944,522343989,97.7798857214,17.4411486997,-42.9944770732,86.0707625226,46.3974,1.37688,-1.18542,-1,34.6896,2.06052
146944,522712621,88.6778341055,1.12533307165,39.1090130343,-79.5799335443,39.1252,-1.45873,1.54203,1,27.917,-1.77251
146944,523462792,134.062367869,64.1355645263,0.963407872239,-117.72174193,64.1428,-1.36746,0.0150203,1,28.0921,2.31861
146944,524018768,91.8226900396,20.2307876896,19.385324297,-87.443236867,28.0192,-1.85598,0.76406,-1,28.7345,-2.12322
146944,523132497,144.205900047,-23.3304967826,-28.1814486362,-139.487721027,36.5856,-2.04824,-2.2623,1,40.7459,1.22559
146944,523756893,49.2282399646,-48.6751993561,-0.00791719597899,7.35753703933,48.6752,0.150586,-3.14143,1,41.1057,0.102956
146944,524554363,99.3821091664,5.97447753688,-30.1070322844,94.5233552296,30.6941,1.8433,-1.3749,1,26.4259,1.6031
146944,524162525,34.9156616111,-32.7270731968,-4.8867332628,-11.1422968926,33.0899,-0.330669,-2.99337,-1,33.1688,0.146353
146944,526047678,43.1555260392,-14.0093139388,-28.5176488753,29.203956746,31.7729,0.823031,-2.02742,1,44.9255,0.0911838
146944,526087240,77.016284231,-36.3395468025,31.2514821517,-60.2849821644,47.9293,-1.05245,2.43133,-1,28.3057,-0.456677
146944,526999279,27.2114832414,-4.58360595424,-26.5851587773,3.55999238018,26.9774,0.131582,-1.74153,1,20.2516,1.28967
146944,527653007,59.9575816282,19.101155693,-19.3583705552,53.4350051151,27.1956,1.4278,-0.792086,1,49.1114,2.49386
146944,527940250,216.256117399,26.946550857,-47.8795553359,209.160533386,54.9415,2.0468,-1.05818,1,23.6351,1.75522
146944,528823638,39.661435788,32.0822308569,23.2590206201,1.6633544777,39.6264,0.0419636,0.627296,1,41.4022,-2.37782
146944,529093951,76.6128920355,27.5580395942,10.9935171686,70.6344186381,29.6699,1.60198,0.379577,1,31.835,-3.11519
146944,528548968,64.1370978144,-21.1228882956,38.982983037,-46.3433574092,44.3379,-0.912998,2.06736,1,55.78,-1.13901
146944,528505050,44.705698853,-19.3202086711,18.6135906078,35.7610420407,26.8279,1.0984,2.37482,1,60.2092,-0.644493
146944,528724370,189.026732756,29.0693674337,38.8359470744,182.696019728,48.5104,2.03637,0.928245,1,67.6373,2.41211
146944,528255603,51.0076877266,-9.97758961452,29.1453457741,-40.6542687638,30.8059,-1.0904,1.90063,1,37.5219,-1.37051
146944,528540707,69.5405673645,36.128586695,-20.479452676,55.778101323,41.5293,1.10446,-0.515687,-1,43.3673,2.53894
146944,528584211,47.1128460145,-29.1301139353,-31.9519407216,18.7114681982,43.2376,0.420277,-2.31003,1,31.3436,1.39919
146944,529981454,81.4718558815,-24.3571434823,24.8489496734,-73.6675735897,34.7957,-1.49483,2.3462,-1,26.7097,-0.680739
146944,530445903,78.2813795474,1.6073346092,-26.3229720863,-73.7053650433,26.372,-1.75149,-1.50981,-1,24.54,1.24653
146944,530392619,176.354005839,4.08867390369,-57.3796120213,166.708089431,57.5251,1.78569,-1.49966,-1,29.3402,2.22533
146944,531617631,117.627794539,15.5309185352,-27.3146236134,-113.353380147,31.4213,-1.99485,-1.05379,1,28.4202,1.9724
146944,532175228,48.4484722877,33.4152610481,-28.4328538683,-20.5483929618,43.8749,-0.452717,-0.705013,1,39.4027,-2.84672
146944,531760565,67.3339649106,42.4665885242,9.90797807441,51.3056770395,43.6071,1.00087,0.229212,1,33.8572,-3.0123
146944,532602006,39.6032847974,20.7195161226,18.6552500869,28.1263630584,27.8804,0.887598,0.73302,1,36.3822,-2.43583
146944,532882360,84.2561304791,-31.8033009082,9.05408970244,-77.4961797163,33.067,-1.58753,2.86424,1,40.0507,-0.561743
146944,533534776,79.2421484561,49.9349564147,-60.6689322002,10.2512302585,78.5762,0.130095,-0.882144,-1,20.5208,2.30151
146944,532760154,51.5948744389,-13.6387094148,35.0002451876,35.3693136346,37.5637,0.839457,1.94237,-1,42.5294,-1.47562
146944,534929974,37.2254288582,-32.3714073714,3.99671372909,17.939890026,32.6172,0.525492,3.01875,1,22.5466,-1.03762
146944,533749896,43.2363002209,10.4055181658,-30.6097058415,28.7077967302,32.33,0.799892,-1.24311,1,34.6529,1.85585
146944,534267856,66.0823605922,47.8154316775,5.06835598444,45.330602013,48.0833,0.840308,0.105604,1,43.5674,-2.54976
146944,534064769,105.434798197,38.8558373465,97.9796729587,-2.58710228358,105.403,-0.0245424,1.19325,1,22.5851,-0.56163
146944,534184019,37.0143079343,-24.9574904294,25.6921897415,9.33182114664,35.8185,0.25767,2.34169,-1,27.7671,-0.693335
146944,349421637,55.4725220836,19.1068885346,-36.1583459932,37.4791991402,40.8962,0.821042,-1.08467,-1,34.3801,1.56937
146944,349055743,27.6313662302,11.6783019998,24.479195151,5.27896800683,27.1222,0.193428,1.12566,1,31.69,-1.91351
146944,349284943,55.8113235771,17.6420340682,-27.5121339272,45.2408421279,32.6827,1.12879,-1.0006,1,36.9912,2.13785
146944,349736889,115.40407225,-11.1387483094,43.6458737241,-106.249963393,45.0448,-1.59346,1.82067,1,36.8609,-0.840401
146944,350358926,43.5104565736,38.9966438045,1.60113779484,-19.2314013348,39.0295,-0.474709,0.0410353,-1,39.8608,3.12567
146944,350701055,57.4268945668,-31.9429882549,-17.2331014434,-44.5028400429,36.2951,-1.0326,-2.64685,1,40.1333,0.447657
146944,350360441,58.878596181,1.21323935775,-31.5575869653,49.6923000046,31.5809,1.23485,-1.53237,1,29.4586,1.93232
146944,351559035,34.2496360002,-2.76789370207,-28.8969413104,-18.175036446,29.0292,-0.591072,-1.66629,1,29.5076,1.34237
146944,355536729,136.026145055,32.1506086362,15.2757817584,131.286289576,35.5951,2.01621,0.443556,1,28.4142,-2.07761
146944,354744930,77.1521063885,21.9227485309,-35.7692453829,64.7486720952,41.9529,1.21858,-1.02095,-1,48.0438,2.89823
146944,354806893,32.3570118704,8.33848809254,29.228225531,11.0970943102,30.3944,0.357443,1.29289,1,31.7576,-1.74688
146944,354649310,65.4542667026,24.8649100348,-22.5357979623,56.1971878749,33.5578,1.28789,-0.736301,-1,33.8433,2.26628
146944,354610792,54.6300192116,25.0849134345,-31.6573542355,-36.7829699204,40.3911,-0.816777,-0.900714,1,40.685,2.64114
146944,357314492,50.834266286,-13.7878506111,-40.0166797809,28.1544309121,42.3254,0.623916,-1.90261,1,37.1734,1.40813
146944,356238933,34.5229366816,-5.05785374641,24.6705666974,23.6136241975,25.1837,0.836595,1.77301,-1,30.3631,-1.37898
146944,356039983,72.12282896,22.8003968603,-20.7700635718,-65.195380632,30.8424,-1.49341,-0.738833,-1,24.7378,2.41565
146944,358073937,50.3592161859,-32.454286671,4.03858116605,-38.2942375562,32.7046,-0.997218,3.01779,1,29.6724,-0.28309
146944,358809850,29.6674655267,3.70268499926,-29.3587322527,2.12186507457,29.5913,0.0716444,-1.44534,1,89.6773,-3.04259
146944,358784685,37.4451000638,33.9986051455,10.6763153011,11.4993693237,35.6355,0.317341,0.304271,-1,45.6204,-2.95228
146944,358604438,109.301316024,29.0281178954,15.0553947626,-104.295110052,32.7001,-1.87671,0.478455,-1,29.4198,-2.69237
146944,358391848,39.9330836816,-32.7926509596,-22.4636838977,3.82948526824,39.7489,0.0961935,-2.54099,1,36.8316,0.652218
146944,359151111,44.8093286108,18.2075417402,35.4030684866,-20.5663057541,39.8107,-0.496012,1.09578,1,46.5861,-1.84832
146944,359354879,69.2514316067,-31.4752155479,18.4428220852,-58.8635943147,36.4805,-1.25615,2.61157,1,35.2093,-0.506076
146944,359713671,58.7895482379,-18.2419135125,-35.1643751368,-43.4384522166,39.6144,-0.948012,-2.04934,1,37.2502,1.13548
146944,359824344,59.6662049109,-39.1327841867,0.308476570965,45.0397034712,39.134,0.984163,3.13371,-1,46.7313,0.110275
146944,361408578,35.6416269083,-29.2954342672,4.04810789588,19.8923291381,29.5738,0.630103,3.00428,1,53.6341,-0.18663
146944,360495787,137.12788753,-11.0486641682,32.0043378456,-132.882262752,33.8578,-2.07629,1.90321,1,37.819,-0.884782
146944,360781459,43.6738979667,-27.4679287464,25.7481576271,-22.1346666817,37.6491,-0.558439,2.3885,-1,40.3879,-0.830534
146944,361175333,44.9219941057,7.63064562465,-40.2305303494,18.4730091187,40.9478,0.437085,-1.38335,1,34.4946,1.73907
146944,361402343,76.3254878003,23.557268993,29.0393534363,-66.5382593239,37.3929,-1.34041,0.889252,1,42.9764,-2.32077
146944,361434607,65.8999950837,-10.4812546075,-39.9651473254,51.3393464065,41.3167,1.04295,-1.82728,1,21.1597,0.947868
146944,360800104,31.9583809429,-5.95604391119,25.7091991112,18.024693362,26.3901,0.638692,1.79845,1,40.2506,-1.29785
146944,362939364,97.0254135516,17.7921677273,-37.6067150627,-87.6532569898,41.6032,-1.49044,-1.12889,1,37.764,2.02069
146944,362017485,88.8439995698,-32.5513592859,-27.2623390914,78.0411364075,42.4597,1.36875,-2.44439,1,43.0101,0.614974
146944,362818021,70.9025567797,-5.35036237633,37.2273850875,60.1053809254,37.6099,1.24799,1.71354,1,39.3364,-1.26556
146944,362369631,74.9637844656,28.446690937,-13.1639101616,68.0959254413,31.3449,1.51821,-0.433412,1,34.5233,2.98374
146944,362866071,40.7295969869,-39.1845847553,-0.435070747645,-11.1026095143,39.187,-0.279664,-3.13049,1,37.5359,-0.0966339
146944,361903872,63.8230583123,11.2444326966,-33.1765678066,53.3502548312,35.0303,1.20744,-1.24402,1,48.3956,1.74276
146944,364136401,80.2456992375,-51.1761158809,60.5119365413,12.5964987904,79.2508,0.158283,2.2728,1,7.47553,-2.99999
146944,364484273,83.5787057476,16.2838713047,-36.8059871845,73.2498719007,40.2473,1.36011,-1.15426,-1,34.5235,2.2722
146944,363473838,82.7834519724,13.6553270136,-26.6840526188,77.1659389677,29.9751,1.67449,-1.0978,1,26.1794,1.9111
146944,363706271,33.5861989678,23.6460673407,-20.9419236051,-11.4158193949,31.5864,-0.353977,-0.724825,1,33.8191,1.9542
146944,365775026,39.1683010173,28.6270654963,-16.4693904963,-21.0569451403,33.0265,-0.600779,-0.522066,-1,38.0442,2.40789
146944,366263393,50.3554419122,2.273453911,33.1195624,37.8627172854,33.1975,0.977337,1.50226,-1,23.4805,-1.39957
146944,368028537,46.8046510887,-28.0960431377,30.6596815576,21.476975733,41.5861,0.495873,2.31259,-1,53.1248,-2.84559
146944,367772578,75.0582913699,25.2191946834,31.5253902715,63.2762034846,40.3715,1.23155,0.896077,1,22.9557,-2.05006
146944,368287091,141.277896378,18.3241222979,38.003040405,-134.831110295,42.1901,-1.87861,1.12151,-1,40.3995,-1.87555
146944,368295260,51.9512527747,-50.492639121,6.72110397152,10.2098803702,50.938,0.199119,3.00926,-1,41.9276,-0.777947
146944,368329726,57.5175389113,-7.6814763187,-32.3194992784,-46.9542437559,33.2198,-1.14577,-1.80414,-1,22.2991,1.23908
146944,368511246,281.607294906,-58.8426174386,58.4443668028,269.117929062,82.9349,1.89318,2.35959,-1,17.3698,-0.875593
146944,369690018,103.018531647,-12.427491536,33.3576429156,96.6728080296,35.5974,1.7245,1.92742,-1,32.4715,-0.958186
146944,369245501,79.9799714291,-38.5355719192,-2.01657971645,70.0551766054,38.5883,1.35792,-3.08931,-1,24.1007,0.415909
146944,370146086,46.6762001903,1.75585781278,25.9514677809,-38.7568675704,26.0108,-1.18922,1.50324,1,71.9393,-0.855033
146944,369475191,40.7811365434,17.2143977018,36.8467213728,-3.01223669698,40.6696,-0.0739985,1.13374,-1,26.9712,-1.97467
146944,296746574,30.7260639147,26.2444645834,14.007825676,7.68691996559,29.7488,0.255602,0.490277,1,39.7965,-1.58729
146944,297163871,132.786344213,-31.7748731144,18.7556808813,-127.556983028,36.8974,-1.95386,2.60836,1,46.339,-0.788868
146944,296720520,69.2655983112,-25.6048539607,37.2062469326,-52.5147463914,45.1654,-0.991887,2.17355,1,50.0712,-1.04572
146944,297229104,58.8358640887,-29.0915394623,14.0514755454,-49.1720053088,32.3073,-1.20691,2.69163,1,24.7755,-0.429668
146944,297884847,31.9661825885,28.1782269314,4.34531410771,-14.4544608306,28.5113,-0.48744,0.153003,1,36.2282,2.89876
146944,299799384,27.4140610882,-21.0009328615,16.3816180275,-6.49022275473,26.6345,-0.241328,2.47914,1,34.2359,-1.02028
146944,300191776,68.3015493163,29.3420086889,-7.6004522407,-61.2075986063,30.3104,-1.45226,-0.253459,-1,50.6273,-2.37738
146944,299780937,111.623675138,-40.2460288492,-37.9605339513,96.9488974234,55.324,1.32708,-2.38541,1,35.2007,0.771338
146944,299702460,146.897521773,8.09156364109,38.2924227732,-141.587738507,39.138,-1.99755,1.36255,1,34.4249,-1.68291
146944,300615229,96.0656748803,-30.6113626673,2.02244783816,91.0354705975,30.6781,1.8081,3.07562,1,32.6321,-0.715489
146944,301060605,41.3399739798,23.7415091895,-29.1323677564,-17.2228968315,37.5813,-0.443592,-0.887004,1,33.7366,2.22154
146944,300807166,49.7963357109,2.0525402648,-43.1549159674,-24.7609408716,43.2037,-0.54564,-1.52327,1,48.9093,2.2703
146944,301372518,54.0221576466,-5.85438569099,-43.9944851257,-30.7992499879,44.3823,-0.647706,-1.70309,1,32.7134,0.953085
146944,301537518,40.3678731227,3.11914216771,-33.8426645722,21.7829984977,33.9861,0.603611,-1.47889,1,28.3936,1.54738
146944,301525927,71.1173991115,-25.1336286361,34.6112908178,56.8157773176,42.7743,1.09557,2.19887,-1,42.1319,-1.14612
146944,300708464,71.760510961,-14.9795198021,-22.3026161905,-66.5414687789,26.8662,-1.63857,-2.16224,-1,34.2185,1.31345
146944,300775891,82.3104570307,-41.224733772,-7.89809949804,70.8035417381,41.9745,1.29412,-2.9523,1,34.9841,-0.166072
146944,302659687,49.8001722276,21.6723403667,-32.3813173943,31.0129962604,38.9646,0.729485,-0.980983,1,38.2865,2.28694
146944,301708152,35.0993133823,-20.060264822,-23.226450725,-17.031394488,30.6901,-0.529811,-2.28318,-1,25.4315,0.889042
146944,302290529,75.7664998696,11.2941518838,27.0567801038,-69.8636108602,29.3194,-1.60282,1.17536,1,35.885,-1.93814
146944,301781907,146.883349829,36.374145279,-14.5637790832,141.561029904,39.1814,1.9963,-0.380841,1,23.6468,3.03779
146944,302082323,98.7748422279,-24.4498852407,-22.9540090052,-92.9073456502,33.5363,-1.74321,-2.38774,1,32.4253,0.286408
146944,302447931,56.4226365598,27.3277082556,-33.1432411871,-36.5817533447,42.9567,-0.772453,-0.881274,-1,39.5324,2.533
146944,304322661,113.547438494,-31.1111377224,22.2289685291,-106.915759796,38.2365,-1.75194,2.5212,-1,44.3915,-0.811924
146944,304388654,158.546176075,12.76697218,36.3625606778,153.790921015,38.5387,2.09242,1.23314,1,32.6609,-2.3353
146944,304530423,35.3349571527,34.2782955672,2.66066137774,-8.15275213232,34.3814,-0.234959,0.0774641,-1,25.187,2.9779
146944,303208176,128.799737304,-26.386542476,44.9249836613,-117.791584526,52.1009,-1.55455,2.10186,1,47.4735,0.0751292
146944,409685002,102.005301573,-17.0448160898,37.2357301085,93.4240067282,40.9515,1.56281,2.00008,-1,49.3436,-0.950006
146944,409273253,59.298743711,-49.5606287974,-13.4691889917,29.6421130004,51.3583,0.549144,-2.87623,1,31.8691,-0.631989
146944,410891509,146.733090483,-25.600248093,-29.6420284923,141.409215129,39.1666,1.99563,-2.28316,1,31.9531,0.917823
146944,417859702,112.450003918,33.2280288565,-21.3044976941,105.294865467,39.4713,1.70775,-0.570136,-1,30.2803,2.77594
146944,416705193,87.9765334786,-17.7193701674,24.4690515566,82.6265618068,30.2111,1.73113,2.19755,1,35.1183,-0.820821
146944,416828881,54.3929973697,19.1668866426,-35.2827121084,-36.6926107259,40.1527,-0.819109,-1.07316,1,32.6373,2.37747
146944,417688122,74.1557629317,-12.2550903856,30.1697502489,66.6233062963,32.5638,1.46399,1.95664,-1,43.1125,-1.26788
146944,418720803,51.3219176618,-27.1405315373,28.8999099148,32.590103154,39.6461,0.749775,2.32481,-1,52.7181,-0.697203
146944,419283558,156.028423461,40.1020864044,30.2243195949,-147.726676451,50.2164,-1.79988,0.645855,-1,51.3809,-1.37135
146944,419326631,43.8197188181,-24.3016548728,26.2064337605,25.353678108,35.74,0.660344,2.3185,1,37.1812,-1.27727
146944,418937753,145.703973484,-28.6927682507,53.6507316266,-132.393205156,60.8414,-1.5197,2.0619,1,14.4463,-1.2097
146944,418156642,118.459798751,65.1254733427,-47.4994043513,86.8054840702,80.6072,0.934715,-0.630155,-1,28.1587,1.28945
146944,420061941,25.9760000031,25.1727069647,6.16439748243,1.75397839855,25.9165,0.0676265,0.240158,1,38.0234,2.82111
146944,419597103,41.5908936537,-34.9999097767,-20.3195441413,9.58716395671,40.4707,0.23473,-2.61559,1,35.2437,0.940144
146944,419890224,41.6261878303,-23.6252660366,-23.6850895491,24.7707829376,33.4535,0.685493,-2.35493,1,32.5769,0.642916
146944,420636105,50.4264357668,-26.9707283083,26.6775104138,-33.2220485986,37.9356,-0.790732,2.36166,-1,30.2708,-0.83136
146944,421093978,75.4436463747,30.3863459339,-14.2926437302,-67.5582928338,33.5799,-1.44893,-0.439659,-1,37.7905,2.65995
146944,421300309,82.4211599238,23.3711865635,32.8143514879,71.9043977413,40.2864,1.34305,0.951913,-1,36.6038,-2.5232
146944,421544069,27.9053028819,-26.32751586,9.07442366716,-1.79206835458,27.8475,-0.0643086,2.80967,-1,31.6504,-0.295882
146944,420750182,45.0514806482,-5.53901279454,-35.7055194616,26.9083623089,36.1326,0.688911,-1.7247,1,30.6955,1.25695
146944,421540161,66.5465915871,32.5924495009,12.112225131,56.7403201091,34.7703,1.26575,0.35581,-1,51.1976,2.5912
146944,421653729,131.183234234,30.9418743531,9.79756844921,127.104830138,32.456,2.07419,0.306656,-1,33.6212,-2.75531
146944,422663426,68.631076203,-46.5044971394,21.7743756719,45.5348412427,51.3497,0.798993,2.70369,-1,21.526,0.179794
146944,422110107,86.9695539887,-19.5032126874,-32.4917890014,78.2789914324,37.8958,1.47261,-2.1114,1,45.6383,0.778732
146944,423394069,88.3593777227,29.1630537873,-26.7400846924,-79.0053962226,39.5666,-1.44219,-0.742083,1,31.9146,2.65925
146944,423413565,81.275147545,36.1863027752,-3.0235550632,72.7120901296,36.3124,1.44471,-0.0833616,-1,27.3305,2.92714
146944,422251654,53.6414807956,5.93453134349,-38.7946130867,36.5671523562,39.2459,0.832277,-1.419,1,37.1036,1.50502
146944,423011958,102.887585426,-40.865449658,18.4710243422,-92.5995699512,44.846,-1.47226,2.71708,-1,43.9172,-0.662315
146944,423482970,52.6176997511,25.4363539816,45.766265132,5.20115712111,52.3599,0.0991721,1.06352,1,32.4477,-2.89145
146944,424838211,42.0079291944,28.7572960794,29.9285173599,-6.47740089479,41.5054,-0.155435,0.805353,-1,44.1193,-2.71741
146944,431211539,31.6121283058,-20.5541358539,20.1448727794,13.0777326909,28.78,0.440062,2.36625,1,26.7009,-1.07142
146944,431751997,89.9835359887,1.38265561743,-37.8679662734,81.615752028,37.8932,1.51039,-1.5343,-1,41.5814,1.90011
146944,431784445,62.2017192506,25.6138781724,2.87837193247,-56.6099543722,25.7751,-1.52813,0.111906,-1,46.2722,2.90675
146944,430775071,69.3142928479,7.02165548565,-29.9029670757,-62.1366956285,30.7163,-1.45384,-1.34016,1,26.9776,1.28665
146944,430866695,66.2845995721,-41.7940511985,50.3444599664,10.5985665,65.4317,0.161279,2.26366,-1,47.3361,-1.2005
146944,431040207,101.145112913,-11.3663235207,37.7017996657,-93.1649273822,39.3779,-1.59625,1.86361,1,42.2416,-1.29521
146944,430597008,141.147358383,-44.4266540645,41.7487108997,127.302329757,60.9646,1.48237,2.38726,-1,77.0804,-0.771594
146944,433104717,55.0138661729,3.93839471773,40.9132781968,-36.5664740143,41.1024,-0.801149,1.47483,1,36.1077,-1.83455
146944,432140127,193.028939777,58.0029813594,-78.7625910999,-166.409942083,97.8156,-1.30146,-0.936038,-1,23.4996,1.02715
146944,436723121,35.6909036113,9.73077722484,34.3099957569,1.40199952196,35.6632,0.0393021,1.29444,1,32.0165,-1.73906
146944,436121292,72.0605624535,-14.3357629451,26.4874658733,65.4645976831,30.1181,1.51868,2.06688,1,29.5646,-1.22226
146944,437637601,103.033946386,-38.1829624046,42.7977328374,-85.5943829355,57.3549,-1.19052,2.29927,-1,29.801,-0.915114
146944,438321130,34.3445380345,31.6412757018,1.87023640582,-13.2237671207,31.6965,-0.405957,0.0590388,-1,30.6599,3.06221
146944,437795867,147.1399537,28.4902552857,-27.352953695,-141.740171049,39.4953,-1.98983,-0.765035,1,34.2773,2.08533
146944,438768651,118.149679574,32.4255860152,-12.2234111676,-112.953553334,34.653,-1.89748,-0.360495,1,22.5056,2.49364
146944,441714085,90.4576455852,58.0327098853,1.78319807627,-69.3656923061,58.0601,-1.01259,0.0307178,1,79.5242,-1.20798
146944,442583815,93.1818521562,16.5899953289,33.0280277225,-85.5381075739,36.9605,-1.57597,1.10531,-1,38.049,-2.26441
146944,441509650,32.3381625142,20.7734773944,-19.6254682837,15.1343722267,28.5779,0.507514,-0.756989,1,44.2245,3.09166
146944,442506099,58.3414378114,22.2709062365,-47.759612063,-25.0347437218,52.697,-0.458803,-1.13446,1,27.8814,3.11139
146944,443856441,29.3069695074,-23.6718649975,-17.1806885133,-1.83140595368,29.2495,-0.0625724,-2.51377,1,41.2724,0.405153
146944,443831346,55.3691727226,-24.2957272637,14.7349413222,-47.5219240484,28.4148,-1.28676,2.59642,1,29.1831,-0.907557
146944,445513397,86.0163037037,-18.280749073,-31.1749526636,-78.0559407023,36.1395,-1.51292,-2.10115,-1,31.3352,0.671785
146944,445349872,96.0800482883,-9.46195377186,-35.0495881475,88.9570813196,36.3043,1.62862,-1.83447,1,42.6832,1.41058
146944,444975003,104.382911284,-16.0366156184,-24.9433133965,-100.082161651,29.6537,-1.93081,-2.14218,-1,29.4533,0.99716
146944,446773400,35.4882856515,-32.2302950908,-12.8284640005,-7.48637726428,34.6895,-0.21417,-2.76279,-1,31.506,0.0291637
146944,446959618,34.691572078,29.3773333878,16.4573148484,8.34404461589,33.673,0.245328,0.510644,1,32.4531,-2.61156
146944,445748187,44.1691951791,-33.5008805784,11.6650928914,26.3158364372,35.4737,0.686607,2.80652,1,38.5698,-0.585761
146944,506539314,89.6408169389,-15.7444710971,36.4787030448,80.3547182922,39.7314,1.45363,1.97825,1,37.584,-1.17241
146944,507785913,38.8345620807,-1.87734050193,-33.1662099904,20.1144265595,33.2193,0.573539,-1.62734,-1,30.0382,1.17257
146944,507319930,41.388172724,-41.0521409238,4.36925412072,2.93274986002,41.284,0.0709788,3.03556,-1,34.4363,-0.207116
146944,507808634,95.8156223412,26.3988449667,12.5142128583,91.2530425898,29.2148,1.8568,0.442668,1,33.5626,-2.58094
146944,506995446,65.9148923564,-58.0872212618,-29.0483336088,11.2619230733,64.9456,0.172548,-2.67788,-1,28.5011,0.00362234
146944,516114998,40.102840062,29.8239725149,4.83280792393,-26.3704616636,30.213,-0.788526,0.160648,1,36.4787,3.01761
146944,516756455,103.273518941,3.57379050894,33.0215745954,-97.7865644323,33.2144,-1.80062,1.46299,1,31.2738,-2.04885
146944,517276255,51.1477337005,-20.4466784453,-37.465348245,28.1844020772,42.6816,0.619874,-2.07037,-1,34.062,2.03736
146944,516473912,78.7045837173,6.2696417822,-26.5702113641,-73.8181264623,27.2999,-1.72043,-1.33907,1,26.9586,1.93158
146944,518072315,61.1757106481,37.4192102896,9.35175466503,47.4847743556,38.5701,1.03575,0.244902,-1,43.2691,-2.86772
146944,518588420,76.8137783499,11.2851985812,-36.2729215723,-66.7627503499,37.9879,-1.3296,-1.26917,-1,32.3156,1.6789
146944,518637036,34.2457411256,-33.3443922873,7.22091838218,2.96132778707,34.1173,0.0866898,2.92833,1,39.6385,-0.0550518
146944,517598086,79.8430897001,54.1997042035,-13.5998267735,-57.0293309198,55.8799,-0.895844,-0.245845,1,43.0174,-3.13378
146944,517821350,66.51565488,-25.9178988952,-23.0214495562,56.7679183837,34.6659,1.26873,-2.41531,1,26.6628,0.978975
146944,518050674,122.283078103,-27.2447744179,-20.1565933919,-117.492868023,33.8905,-1.95657,-2.50463,1,36.0538,0.265959
146944,519222043,86.9749466179,-33.1901384453,-20.3825194907,-77.7663023724,38.9491,-1.44212,-2.59086,1,42.0394,0.427727
146944,388875338,31.3915878715,-1.70993286147,31.0167019531,-4.52337871114,31.0638,-0.145106,1.62587,1,33.5458,-1.41433
146944,390005858,86.4290983492,-21.1746215902,29.6260390797,-78.3831045999,36.4152,-1.50982,2.19134,-1,37.3993,-1.19907
146944,389551068,43.328525271,3.30661181859,31.0993074431,29.9874862786,31.2746,0.851971,1.46487,1,22.2099,-1.62555
146944,389022621,36.4489307619,27.8149430621,16.2532268396,17.0491920554,32.2155,0.507196,0.528821,1,47.0692,-2.27663
146944,389720989,35.0692495247,-31.0458057864,-2.48624739641,-16.1188590011,31.1452,-0.496844,-3.06168,1,31.4476,0.0766155
146944,389797862,121.271227148,-28.7580716663,-20.8590127042,-115.950740719,35.5264,-1.89872,-2.51407,-1,42.1678,0.631713
146944,390522778,33.607421824,16.2394133663,-24.756404995,15.9012421907,29.6074,0.51412,-0.990237,1,33.7293,2.20829
146944,390685586,42.038468533,32.9447017575,4.52935395743,25.716789297,33.2546,0.711707,0.136627,1,33.7031,-2.67694
146944,391095718,112.26522207,-35.5065704318,-6.72273269847,-106.289967749,36.1374,-1.79971,-2.95447,-1,31.0122,0.203424
146944,391075144,61.4503911039,17.8294461671,-29.0677568693,51.1206001832,34.1002,1.19428,-1.0206,1,43.2403,1.44392
146944,394876217,46.6008094482,0.55105030264,39.3966463524,-24.8842294895,39.4005,-0.595708,1.55681,1,42.1074,-1.47857
146944,395631053,94.329625074,34.5926611423,20.9150540593,85.2289581756,40.4239,1.49108,0.543802,1,34.3907,-2.33724
146944,395299219,71.5604310048,-15.670619422,-33.0841760933,61.4878288855,36.6078,1.29045,-2.01315,-1,35.4974,1.13026
146944,395116732,164.511613046,-32.1351836158,-32.7905985492,-157.975207814,45.9118,-1.94934,-2.3461,-1,39.0167,0.667738
146944,394812270,42.2907242057,32.7067666078,21.1186928531,-16.5155205909,38.9324,-0.412419,0.573345,-1,38.8772,-2.53807
146944,395780438,103.486226009,5.61063500122,-26.6491810464,99.8385182901,27.2334,2.01036,-1.36329,-1,32.2681,2.18264
